target_id,date_id,customer_id,product_id,target_quantity,target_amount
3572,1066,168,12,61,10263.72
3573,1066,141,15,74,25780.52
3574,1066,122,33,263,30625.5
3575,1066,29,28,329,8682.2
3576,1066,163,13,466,9238.85
3577,1066,46,28,118,37901.68
3578,1066,149,3,332,27108.58
3579,1066,176,2,122,29395.84
3580,1066,194,20,387,7796.13
3581,1066,102,33,115,34142.65
3582,1066,66,33,183,10798.98
3583,1066,11,2,55,39898.96
3584,1066,76,15,465,26982.92
3585,1066,42,9,205,47375.28
3586,1066,77,7,436,31413.95
3587,1066,172,10,272,5937.88
3588,1066,120,36,470,34813.58
3589,1066,65,4,270,12280.69
3590,1066,177,15,167,36393.94
3591,1066,197,21,271,39199.33
3592,1066,48,9,252,31815.32
3593,1066,23,7,209,47865.69
3594,1066,97,12,117,28942.26
3595,1066,187,29,200,33549.04
3596,1066,147,1,228,45972.65
3597,1066,130,27,99,14686.93
3598,1066,8,15,452,8731.97
3599,1066,119,16,203,13219.16
3600,1066,185,6,227,34462.52
3601,1097,60,16,168,25050.74
3602,1097,142,9,57,6264.92
3603,1097,110,14,394,12198.39
3604,1097,143,32,342,20155.5
3605,1097,181,15,334,12066.78
3606,1097,133,32,90,22192.3
3607,1097,110,7,381,14136.15
3608,1097,133,2,80,25709.13
3609,1097,101,7,176,32234.25
3610,1097,57,7,339,41669.28
3611,1097,52,7,60,46880.78
3612,1097,180,8,430,26586.61
3613,1097,73,5,375,6234.24
3614,1097,168,30,110,19181.0
3615,1097,90,30,393,30174.13
3616,1097,75,8,407,41728.5
3617,1097,128,35,481,45666.87
3618,1097,198,5,462,13218.47
3619,1097,8,21,333,8625.37
3620,1097,7,27,128,22932.54
3621,1097,87,6,457,45277.66
3622,1097,161,35,124,33485.61
3623,1097,19,7,208,9375.56
3624,1097,166,24,226,27425.45
3625,1097,172,19,382,17982.53
3626,1097,121,22,372,42513.3
3627,1097,143,24,479,19856.93
3628,1097,144,16,187,39149.24
3629,1097,107,16,444,34153.43
3630,1097,192,29,407,43552.16
3631,1097,97,15,165,20648.53
3632,1097,63,31,135,36399.04
3633,1097,138,17,340,29548.08
3634,1097,10,15,136,28943.17
3635,1097,141,33,378,29561.86
3636,1097,122,8,299,23401.25
3637,1097,34,6,105,8922.41
3638,1097,50,2,420,34279.98
3639,1097,55,19,325,17356.41
3640,1097,98,10,280,44283.01
3641,1097,168,9,427,35334.53
3642,1097,124,5,343,14865.67
3643,1097,107,31,107,47899.44
3644,1097,76,17,254,10409.01
3645,1097,152,6,385,5322.19
3646,1097,80,15,169,13750.56
3647,1097,58,30,162,29874.37
3648,1097,153,8,277,34108.76
3649,1097,81,9,375,34308.48
3650,1097,75,1,97,43605.58
3651,1097,124,15,467,24478.04
3652,1097,105,29,476,31821.62
3653,1097,200,17,89,42831.14
3654,1097,42,23,398,35882.58
3655,1097,58,30,164,43088.59
3656,1097,152,2,110,45461.57
3657,1097,71,25,170,28461.47
3658,1097,189,3,396,38638.77
3659,1097,44,1,131,45115.65
3660,1097,77,17,438,34041.51
3661,1097,108,8,183,40110.02
3662,1097,146,36,228,30797.07
3663,1097,103,5,238,24282.16
3664,1097,135,15,416,49419.25
3665,1097,105,1,163,21393.37
3666,1097,160,9,103,38011.41
3667,1097,148,25,95,18270.57
3668,1097,66,15,199,42058.85
3669,1097,38,14,218,34137.97
3670,1097,150,12,185,37398.88
3671,1097,12,36,413,8448.35
3672,1097,121,11,319,15395.32
3673,1097,3,5,488,32071.5
3674,1097,85,20,392,18926.65
3675,1097,144,7,227,14498.84
3676,1097,20,11,324,36166.42
3677,1097,113,4,459,44632.62
3678,1097,119,2,83,41789.95
3679,1097,6,22,273,28948.3
3680,1097,32,15,426,11077.0
3681,1097,47,21,331,16553.76
3682,1097,86,36,214,44390.35
3683,1097,50,12,439,15997.59
3684,1097,9,12,53,20427.9
3685,1097,4,29,385,48794.51
3686,1097,31,20,289,30344.73
3687,1097,198,3,227,41452.77
3688,1097,168,16,277,21539.39
3689,1097,129,32,345,16500.72
3690,1097,130,19,77,37068.44
3691,1097,88,19,482,22863.1
3692,1097,139,12,123,7344.61
3693,1097,125,18,95,34082.94
3694,1097,120,6,122,47586.87
3695,1097,19,20,76,43500.3
3696,1097,159,34,358,6911.54
3697,1097,57,17,474,9692.79
3698,1097,53,10,465,6930.42
3699,1097,2,14,280,25242.0
3700,1097,32,21,220,26042.7
3701,1128,49,32,471,38263.62
3702,1128,162,6,496,29003.05
3703,1128,170,17,269,41375.09
3704,1128,86,21,400,17634.53
3705,1128,200,32,242,17982.01
3706,1128,40,25,456,18520.82
3707,1128,28,24,212,30295.22
3708,1128,46,16,387,29106.21
3709,1128,182,2,290,35721.52
3710,1128,186,33,264,48422.19
3711,1128,53,3,111,46892.13
3712,1128,115,36,316,41225.8
3713,1128,85,32,309,17503.27
3714,1128,21,26,230,28897.89
3715,1128,70,5,322,42758.76
3716,1128,56,21,53,9046.28
3717,1128,28,7,356,7647.49
3718,1128,30,33,203,34048.2
3719,1128,71,7,386,42688.03
3720,1128,78,1,132,12244.97
3721,1128,72,11,464,42911.84
3722,1128,180,23,369,22253.71
3723,1128,138,15,232,8400.59
3724,1128,63,6,130,11108.55
3725,1128,146,35,222,48925.66
3726,1128,137,35,342,32015.18
3727,1128,91,20,358,36347.48
3728,1128,153,18,411,11807.17
3729,1128,113,4,302,16453.54
3730,1128,44,1,345,14221.19
3731,1128,6,33,163,24431.1
3732,1128,80,3,420,15856.54
3733,1128,20,22,287,7032.65
3734,1128,33,29,66,40665.54
3735,1128,187,3,202,5000.23
3736,1128,189,7,275,14312.27
3737,1128,63,20,346,42240.49
3738,1128,36,23,184,45729.29
3739,1128,138,20,466,9096.28
3740,1128,49,4,477,35322.6
3741,1128,38,14,441,14923.58
3742,1128,88,30,207,28040.59
3743,1128,192,6,496,47729.06
3744,1128,133,33,364,28287.74
3745,1128,93,20,281,18293.48
3746,1128,191,6,448,36342.41
3747,1128,128,1,69,26867.51
3748,1128,99,3,104,41588.77
3749,1128,35,15,129,5648.53
3750,1128,43,13,434,9538.18
3751,1128,127,28,103,7083.71
3752,1128,197,15,147,45864.21
3753,1128,120,1,380,17376.1
3754,1128,145,31,212,20135.42
3755,1128,167,9,261,20464.24
3756,1128,99,14,150,37363.37
3757,1128,108,11,197,18309.08
3758,1128,173,30,357,47106.4
3759,1128,121,30,428,20805.4
3760,1128,68,14,136,14830.2
3761,1128,58,15,297,31813.89
3762,1128,96,5,421,47112.4
3763,1128,42,2,469,48006.35
3764,1128,184,1,417,29061.21
3765,1128,118,1,314,42930.68
3766,1128,118,22,51,11573.04
3767,1128,60,33,440,11044.67
3768,1128,106,14,278,34004.21
3769,1128,72,2,96,40043.67
3770,1128,194,16,341,10214.29
3771,1128,47,26,220,49566.7
3772,1128,88,11,297,33789.62
3773,1128,98,3,61,18416.41
3774,1128,46,4,374,49856.05
3775,1128,14,22,397,24666.23
3776,1128,21,7,173,39137.61
3777,1128,172,8,177,32499.24
3778,1128,50,16,182,13311.57
3779,1128,182,21,476,22613.16
3780,1128,155,8,485,24728.01
3781,1128,73,14,275,48029.31
3782,1128,171,7,431,19747.52
3783,1128,39,7,172,45111.74
3784,1128,141,16,254,11830.17
3785,1128,116,6,493,22669.0
3786,1128,92,13,499,20122.8
3787,1128,81,33,448,17748.26
3788,1128,64,19,445,10133.92
3789,1128,22,1,136,19087.92
3790,1128,139,5,227,8112.52
3791,1128,130,2,56,10137.52
3792,1128,22,35,364,13469.69
3793,1128,82,14,363,20052.93
3794,1128,138,8,302,45565.66
3795,1128,31,10,342,24855.63
3796,1128,52,35,499,27777.16
3797,1128,57,12,153,29933.99
3798,1128,16,4,468,23291.21
3799,1128,150,17,190,29739.04
3800,1128,163,24,439,47162.11
3801,1156,7,8,108,37246.72
3802,1156,4,30,338,47812.85
3803,1156,26,6,227,8319.84
3804,1156,59,17,347,28679.79
3805,1156,112,5,465,43920.61
3806,1156,117,2,485,8253.29
3807,1156,58,7,73,6687.92
3808,1156,124,35,376,9393.9
3809,1156,153,33,244,49966.92
3810,1156,175,28,352,17126.24
3811,1156,53,6,257,22072.24
3812,1156,66,12,372,41492.63
3813,1156,44,8,246,18731.12
3814,1156,147,19,372,24269.58
3815,1156,47,12,490,19317.07
3816,1156,174,33,158,24549.69
3817,1156,63,34,451,14845.83
3818,1156,186,3,81,49956.33
3819,1156,186,34,146,19233.52
3820,1156,80,6,111,11443.63
3821,1156,23,26,436,16982.83
3822,1156,164,14,73,30886.65
3823,1156,93,33,63,7270.93
3824,1156,156,8,418,26519.77
3825,1156,192,27,455,30055.15
3826,1156,69,5,492,14306.01
3827,1156,15,10,427,7075.6
3828,1156,34,11,485,44698.48
3829,1156,36,20,193,23668.38
3830,1156,116,27,321,43643.03
3831,1156,2,20,149,33283.52
3832,1156,65,13,407,5882.46
3833,1156,70,5,104,38956.59
3834,1156,158,20,465,36386.56
3835,1156,55,18,173,28531.7
3836,1156,117,32,466,19436.47
3837,1156,126,18,56,16890.07
3838,1156,132,18,78,24676.3
3839,1156,88,4,314,35764.41
3840,1156,67,15,479,12702.22
3841,1156,73,11,195,17470.15
3842,1156,66,23,290,46445.16
3843,1156,97,25,478,27019.59
3844,1156,150,11,172,35643.52
3845,1156,1,6,408,22269.1
3846,1156,9,9,167,35245.5
3847,1156,126,16,227,7990.01
3848,1156,89,32,138,43615.33
3849,1156,45,24,173,22929.71
3850,1156,87,28,208,5430.78
3851,1156,19,13,422,16430.12
3852,1156,72,15,203,20000.31
3853,1156,73,22,397,5121.81
3854,1156,52,14,174,46026.31
3855,1156,115,18,97,42442.69
3856,1156,95,30,57,26810.76
3857,1156,53,25,429,49529.58
3858,1156,98,18,310,49665.07
3859,1156,68,7,241,31885.61
3860,1156,116,21,393,6652.87
3861,1156,26,15,424,42085.26
3862,1156,39,32,138,26630.97
3863,1156,143,30,270,12981.31
3864,1156,71,17,473,47898.14
3865,1156,157,31,337,22995.91
3866,1156,158,29,386,20033.03
3867,1156,16,32,118,40005.73
3868,1156,116,36,210,6734.34
3869,1156,3,20,183,46565.27
3870,1156,40,9,489,37361.6
3871,1156,46,9,389,49540.26
3872,1156,22,24,429,12416.0
3873,1156,24,3,191,33587.21
3874,1156,12,13,436,12440.24
3875,1156,179,25,79,35960.74
3876,1156,161,34,297,13603.09
3877,1156,65,2,296,40618.66
3878,1156,129,35,149,31910.64
3879,1156,14,12,235,10893.18
3880,1156,137,33,386,15802.31
3881,1156,96,2,264,16879.42
3882,1156,83,17,288,10213.25
3883,1156,51,22,371,27316.01
3884,1156,92,4,73,37556.85
3885,1156,133,8,265,20522.63
3886,1156,114,5,161,48147.96
3887,1156,117,33,105,47834.91
3888,1156,179,15,88,37911.08
3889,1156,132,9,227,23412.21
3890,1156,34,28,54,20719.88
3891,1156,160,21,207,18915.95
3892,1156,140,21,167,32023.61
3893,1156,146,14,438,16076.69
3894,1156,60,6,265,17613.84
3895,1156,81,34,426,19531.87
3896,1156,87,21,127,19044.39
3897,1156,87,15,330,23803.27
3898,1156,113,14,117,20473.22
3899,1156,104,35,175,40555.69
3900,1156,197,7,238,48437.76
3901,1187,168,18,234,37846.25
3902,1187,111,19,409,12491.32
3903,1187,200,20,69,30995.09
3904,1187,62,25,259,19828.86
3905,1187,107,21,295,7823.28
3906,1187,30,34,368,42441.25
3907,1187,120,4,178,12759.47
3908,1187,91,12,126,15175.93
3909,1187,86,1,90,49321.87
3910,1187,28,3,373,39776.58
3911,1187,125,24,273,12093.72
3912,1187,170,1,390,31010.05
3913,1187,190,9,81,18589.45
3914,1187,43,8,313,21201.88
3915,1187,134,31,208,29183.48
3916,1187,64,34,263,11366.22
3917,1187,134,14,347,31094.3
3918,1187,142,21,238,29068.23
3919,1187,96,34,425,9132.74
3920,1187,53,21,463,39479.29
3921,1187,9,20,423,18331.33
3922,1187,162,1,50,27011.89
3923,1187,91,34,136,31587.06
3924,1187,63,18,98,46554.3
3925,1187,144,36,454,43241.44
3926,1187,88,2,254,39813.38
3927,1187,31,18,95,10358.25
3928,1187,169,29,350,25009.85
3929,1187,45,17,221,16160.05
3930,1187,184,19,386,31118.72
3931,1187,33,25,389,20596.19
3932,1187,152,1,202,43743.6
3933,1187,131,11,211,11452.41
3934,1187,68,19,119,48970.45
3935,1187,190,26,393,24047.19
3936,1187,130,9,159,39097.53
3937,1187,11,12,98,22038.58
3938,1187,84,8,362,48287.15
3939,1187,130,28,286,7549.51
3940,1187,195,35,150,13360.58
3941,1187,97,9,327,25850.3
3942,1187,58,22,356,23737.71
3943,1187,100,24,165,40670.26
3944,1187,11,34,330,29223.08
3945,1187,60,24,67,41436.01
3946,1187,64,36,399,31115.8
3947,1187,9,34,224,30107.08
3948,1187,152,14,422,9295.35
3949,1187,20,26,220,24667.21
3950,1187,154,36,344,28024.11
3951,1187,176,33,83,31405.44
3952,1187,163,33,189,30046.0
3953,1187,37,29,186,42566.07
3954,1187,192,8,455,39669.06
3955,1187,11,24,372,46403.73
3956,1187,175,4,421,30314.4
3957,1187,200,28,226,12605.0
3958,1187,112,29,80,41442.18
3959,1187,180,30,265,23035.56
3960,1187,82,9,86,35525.31
3961,1187,112,25,203,47238.52
3962,1187,108,13,182,31992.61
3963,1187,63,12,214,46834.27
3964,1187,62,21,241,43881.43
3965,1187,28,7,391,19466.24
3966,1187,168,1,264,26101.62
3967,1187,23,32,500,34662.45
3968,1187,153,9,93,27205.96
3969,1187,5,22,390,47407.35
3970,1187,150,17,380,31425.6
3971,1187,27,18,83,18580.51
3972,1187,33,12,251,26666.99
3973,1187,137,21,332,16401.54
3974,1187,33,1,236,23335.59
3975,1187,99,22,91,25616.57
3976,1187,49,18,364,40610.87
3977,1187,106,18,259,19243.34
3978,1187,61,17,390,26512.19
3979,1187,54,30,248,18881.49
3980,1187,100,3,230,9049.28
3981,1187,148,31,159,45459.49
3982,1187,86,28,157,26199.24
3983,1187,71,14,76,44408.34
3984,1187,44,4,148,25833.02
3985,1187,195,12,139,6531.62
3986,1187,79,6,320,19280.95
3987,1187,5,14,279,17289.11
3988,1187,15,32,160,44836.0
3989,1187,129,17,158,12181.56
3990,1187,12,9,118,12790.23
3991,1187,112,2,117,31665.91
3992,1187,199,9,498,15397.31
3993,1187,13,1,52,25938.67
3994,1187,123,8,51,20052.56
3995,1187,139,19,70,25958.3
3996,1187,130,14,281,16202.26
3997,1187,53,4,335,7432.42
3998,1187,94,13,182,22932.51
3999,1187,196,31,397,8771.67
4000,1187,161,22,338,20930.64
4001,1217,172,17,393,43923.98
4002,1217,62,19,317,20673.2
4003,1217,30,29,403,9369.47
4004,1217,159,30,216,24878.85
4005,1217,123,4,254,11240.56
4006,1217,141,14,371,18230.16
4007,1217,180,8,217,39300.48
4008,1217,147,30,64,8493.93
4009,1217,126,8,451,47974.04
4010,1217,141,20,265,23432.0
4011,1217,163,3,332,22919.59
4012,1217,55,15,188,19093.93
4013,1217,29,35,183,46061.2
4014,1217,91,25,295,22713.52
4015,1217,94,1,480,25558.17
4016,1217,37,24,438,37705.89
4017,1217,185,33,408,32357.19
4018,1217,137,19,271,16209.99
4019,1217,176,7,344,7249.76
4020,1217,164,13,259,32133.85
4021,1217,185,28,359,11598.15
4022,1217,72,35,225,26543.7
4023,1217,107,3,321,14490.03
4024,1217,98,7,327,44280.02
4025,1217,126,17,248,12172.09
4026,1217,179,19,493,32273.17
4027,1217,92,27,281,47443.44
4028,1217,105,15,337,33313.37
4029,1217,58,4,157,27731.69
4030,1217,49,14,277,28084.82
4031,1217,192,32,377,42543.03
4032,1217,122,22,88,5907.42
4033,1217,52,35,157,38902.76
4034,1217,111,28,296,42061.77
4035,1217,194,18,322,48197.06
4036,1217,131,15,444,48163.14
4037,1217,133,3,253,27693.62
4038,1217,152,23,145,15799.38
4039,1217,164,18,425,32903.65
4040,1217,120,11,338,48150.19
4041,1217,118,5,479,34606.73
4042,1217,176,20,278,8620.07
4043,1217,81,10,424,42733.3
4044,1217,111,5,214,34243.87
4045,1217,51,2,216,10019.25
4046,1217,38,6,259,33625.5
4047,1217,196,34,272,40129.95
4048,1217,38,33,157,6149.16
4049,1217,97,10,266,42839.75
4050,1217,46,5,161,46485.45
4051,1217,132,27,124,47792.32
4052,1217,141,30,384,39942.06
4053,1217,182,21,365,42548.08
4054,1217,33,6,142,17936.64
4055,1217,79,11,139,22188.01
4056,1217,178,12,489,26492.3
4057,1217,161,7,98,14182.36
4058,1217,49,26,412,27341.73
4059,1217,88,30,128,14258.09
4060,1217,195,6,479,22432.67
4061,1217,101,2,500,6498.84
4062,1217,18,9,298,24871.05
4063,1217,85,15,214,27628.01
4064,1217,18,1,127,14558.46
4065,1217,139,27,152,10827.53
4066,1217,73,13,292,43923.93
4067,1217,65,36,115,7150.37
4068,1217,184,28,166,18930.14
4069,1217,104,15,278,19779.83
4070,1217,5,3,358,23538.9
4071,1217,132,6,430,12607.81
4072,1217,50,18,460,42184.51
4073,1217,171,21,246,5482.83
4074,1217,125,2,326,26504.93
4075,1217,3,23,171,36260.61
4076,1217,66,2,467,40106.15
4077,1217,16,1,378,47825.83
4078,1217,70,3,335,28457.26
4079,1217,136,25,252,46489.64
4080,1217,47,22,216,13171.53
4081,1217,165,13,404,15256.8
4082,1217,159,17,181,7607.72
4083,1217,62,32,169,38190.68
4084,1217,139,22,204,29077.7
4085,1217,137,14,352,28609.6
4086,1217,161,14,78,39768.33
4087,1217,132,16,237,14317.01
4088,1217,189,34,117,30444.45
4089,1217,57,3,304,14333.11
4090,1217,129,26,51,24294.26
4091,1217,184,5,71,8919.59
4092,1217,9,27,431,47028.34
4093,1217,54,4,67,9816.81
4094,1217,186,20,241,24381.2
4095,1217,85,22,112,40491.21
4096,1217,184,35,266,25841.92
4097,1217,151,9,366,33607.88
4098,1217,23,34,247,21084.33
4099,1217,120,20,265,8467.07
4100,1217,51,30,209,15957.96
4101,1248,152,21,400,27972.85
4102,1248,80,5,247,36857.47
4103,1248,50,24,374,22412.61
4104,1248,134,11,277,45122.79
4105,1248,10,12,367,15982.62
4106,1248,79,26,456,17670.4
4107,1248,110,14,489,27742.95
4108,1248,86,10,324,34393.07
4109,1248,107,10,118,42462.52
4110,1248,46,24,272,48071.62
4111,1248,115,24,170,45482.39
4112,1248,11,29,419,39115.59
4113,1248,165,24,468,18227.37
4114,1248,142,24,133,47347.35
4115,1248,95,12,386,31677.13
4116,1248,128,24,270,41378.69
4117,1248,54,33,438,43020.09
4118,1248,88,9,332,40341.37
4119,1248,76,14,351,37516.82
4120,1248,135,2,85,12450.14
4121,1248,4,8,69,26834.22
4122,1248,155,36,471,44249.92
4123,1248,71,34,352,20162.14
4124,1248,179,25,186,20105.58
4125,1248,120,3,398,31319.9
4126,1248,20,26,75,6684.06
4127,1248,114,23,105,31224.9
4128,1248,67,23,318,48153.19
4129,1248,37,23,53,21357.01
4130,1248,59,25,58,40559.81
4131,1248,75,36,101,14339.89
4132,1248,126,25,386,20790.44
4133,1248,3,6,307,40927.51
4134,1248,60,9,190,35124.39
4135,1248,138,3,132,26374.36
4136,1248,189,25,446,21426.63
4137,1248,169,31,484,33798.95
4138,1248,53,2,499,44418.24
4139,1248,196,33,79,38319.12
4140,1248,105,23,176,25832.28
4141,1248,194,12,169,21636.21
4142,1248,59,3,361,12028.86
4143,1248,178,1,276,7360.57
4144,1248,16,29,174,27964.52
4145,1248,36,16,88,11467.81
4146,1248,76,7,161,14143.26
4147,1248,124,36,325,15882.85
4148,1248,3,32,262,41353.71
4149,1248,70,5,213,31256.1
4150,1248,90,3,82,47911.52
4151,1248,164,21,230,46888.96
4152,1248,108,32,340,30277.39
4153,1248,114,15,232,37315.26
4154,1248,194,29,65,41301.28
4155,1248,2,19,87,42037.16
4156,1248,200,25,374,9471.99
4157,1248,135,2,102,33805.37
4158,1248,193,5,146,39090.91
4159,1248,4,1,225,44104.32
4160,1248,104,17,408,32167.0
4161,1248,17,35,258,44684.7
4162,1248,122,18,363,34087.54
4163,1248,123,14,370,24178.74
4164,1248,17,36,102,5351.58
4165,1248,99,36,445,28769.37
4166,1248,200,28,226,34138.27
4167,1248,15,20,317,31274.94
4168,1248,150,32,91,43994.19
4169,1248,198,25,427,45365.86
4170,1248,102,13,253,16680.3
4171,1248,48,32,287,29153.57
4172,1248,139,21,143,19908.08
4173,1248,151,17,375,5496.18
4174,1248,9,20,411,5664.95
4175,1248,85,19,85,6744.56
4176,1248,128,9,143,19153.88
4177,1248,75,20,59,44656.9
4178,1248,162,36,175,46083.4
4179,1248,108,4,318,8032.22
4180,1248,59,12,102,46441.39
4181,1248,53,25,478,7911.29
4182,1248,54,4,371,24858.24
4183,1248,59,16,77,35468.29
4184,1248,187,33,498,26915.07
4185,1248,102,8,499,32700.12
4186,1248,126,33,275,27510.51
4187,1248,70,10,172,21398.15
4188,1248,96,14,283,37123.33
4189,1248,81,2,274,42821.98
4190,1248,93,8,56,19919.39
4191,1248,56,1,449,43315.74
4192,1248,184,21,182,35879.94
4193,1248,167,31,383,12113.13
4194,1248,199,4,330,47983.59
4195,1248,41,33,345,44273.8
4196,1248,35,21,297,42149.39
4197,1248,127,9,426,38098.84
4198,1248,20,24,429,8773.62
4199,1248,180,23,254,26423.61
4200,1248,73,1,401,33894.33
4201,1278,176,1,403,12856.91
4202,1278,198,3,217,22197.61
4203,1278,13,36,361,6674.26
4204,1278,192,23,421,29091.15
4205,1278,152,30,472,12590.1
4206,1278,86,11,170,16716.35
4207,1278,167,22,184,16933.91
4208,1278,159,35,395,11709.47
4209,1278,38,33,110,24411.46
4210,1278,172,15,370,46667.19
4211,1278,66,15,120,26071.65
4212,1278,53,6,358,46720.94
4213,1278,86,27,86,36899.49
4214,1278,62,30,478,25753.6
4215,1278,158,31,165,16244.87
4216,1278,199,9,373,5824.44
4217,1278,165,28,94,24227.99
4218,1278,88,26,499,27070.59
4219,1278,40,23,251,8308.25
4220,1278,83,29,418,40384.7
4221,1278,168,34,486,39650.95
4222,1278,59,7,323,27422.62
4223,1278,160,25,141,5761.33
4224,1278,70,13,451,8633.29
4225,1278,4,35,134,31173.77
4226,1278,181,9,481,39970.37
4227,1278,173,10,341,32047.29
4228,1278,182,36,395,8670.67
4229,1278,57,20,249,10323.2
4230,1278,68,10,378,30367.56
4231,1278,138,9,51,31451.03
4232,1278,112,11,212,20104.36
4233,1278,162,1,215,6803.02
4234,1278,41,1,348,34098.09
4235,1278,171,34,77,35132.61
4236,1278,103,34,434,6732.45
4237,1278,188,6,244,41450.04
4238,1278,55,26,74,45895.47
4239,1278,30,11,85,36963.26
4240,1278,22,24,53,33903.55
4241,1278,98,29,473,43554.04
4242,1278,191,36,178,9569.34
4243,1278,73,24,357,14441.05
4244,1278,18,30,249,16406.36
4245,1278,96,13,353,32501.03
4246,1278,66,13,204,36311.36
4247,1278,9,4,178,12942.48
4248,1278,6,29,74,38817.14
4249,1278,144,11,207,7519.82
4250,1278,96,6,355,40203.58
4251,1278,47,34,144,12290.36
4252,1278,141,8,121,47224.81
4253,1278,52,26,117,20585.83
4254,1278,104,11,268,5261.57
4255,1278,69,16,75,36989.8
4256,1278,46,21,252,49014.77
4257,1278,101,1,498,10326.9
4258,1278,165,17,224,21594.69
4259,1278,37,32,189,6598.39
4260,1278,95,28,156,40018.14
4261,1278,191,3,159,49196.02
4262,1278,120,25,183,5188.28
4263,1278,109,17,65,45004.27
4264,1278,137,24,202,40297.26
4265,1278,194,33,51,26252.5
4266,1278,131,21,356,10313.18
4267,1278,94,36,216,23239.3
4268,1278,174,16,180,31061.1
4269,1278,45,23,445,39540.56
4270,1278,6,5,327,18243.38
4271,1278,103,18,346,28044.21
4272,1278,173,2,330,19135.03
4273,1278,62,35,494,43156.18
4274,1278,22,2,357,16712.22
4275,1278,98,11,194,10803.64
4276,1278,5,16,54,41695.85
4277,1278,73,13,273,22150.31
4278,1278,200,12,217,15043.68
4279,1278,113,19,309,30627.78
4280,1278,188,31,456,18943.19
4281,1278,196,33,453,27650.74
4282,1278,94,2,229,27641.81
4283,1278,61,30,231,7069.87
4284,1278,56,36,141,7886.56
4285,1278,95,20,134,45254.82
4286,1278,2,24,192,41445.37
4287,1278,156,24,244,30274.39
4288,1278,93,11,256,39986.83
4289,1278,41,12,100,27709.73
4290,1278,34,27,184,48418.66
4291,1278,42,21,392,25772.41
4292,1278,81,2,300,18790.61
4293,1278,10,8,217,30354.99
4294,1278,197,23,210,20705.06
4295,1278,109,7,435,16550.72
4296,1278,109,6,192,33729.88
4297,1278,79,26,123,45310.96
4298,1278,41,12,180,8381.31
4299,1278,78,6,197,13068.54
4300,1278,107,24,229,35468.41
4301,1309,200,18,314,23044.23
4302,1309,3,34,284,19674.25
4303,1309,61,25,458,15225.57
4304,1309,163,32,169,38823.7
4305,1309,72,1,359,31057.2
4306,1309,103,6,82,7249.58
4307,1309,89,6,128,40213.12
4308,1309,125,19,135,35845.45
4309,1309,92,1,70,16590.99
4310,1309,60,19,229,45073.39
4311,1309,49,32,492,47626.22
4312,1309,136,20,191,13753.25
4313,1309,169,2,141,32169.72
4314,1309,69,20,484,11078.5
4315,1309,139,31,348,41412.28
4316,1309,133,32,138,26007.55
4317,1309,143,32,244,20674.35
4318,1309,40,14,359,48960.97
4319,1309,167,16,121,8459.41
4320,1309,27,1,70,14995.22
4321,1309,128,33,97,8685.98
4322,1309,182,8,116,5093.33
4323,1309,83,30,472,30588.56
4324,1309,154,7,257,45801.86
4325,1309,33,8,362,15791.82
4326,1309,4,6,380,34356.2
4327,1309,156,5,128,26096.31
4328,1309,101,27,115,31807.55
4329,1309,3,2,444,41553.56
4330,1309,85,21,261,48590.86
4331,1309,138,8,173,7394.04
4332,1309,90,6,245,17091.32
4333,1309,108,7,372,49279.86
4334,1309,23,15,295,9473.45
4335,1309,22,4,283,9803.05
4336,1309,48,32,294,9541.01
4337,1309,128,26,115,18706.73
4338,1309,50,13,410,10091.18
4339,1309,78,36,240,32147.46
4340,1309,35,13,458,38904.12
4341,1309,53,17,296,15754.15
4342,1309,186,20,220,29191.36
4343,1309,40,29,392,46017.41
4344,1309,47,36,82,48656.54
4345,1309,122,25,417,10352.52
4346,1309,160,18,114,41916.53
4347,1309,121,28,154,37512.6
4348,1309,140,29,458,29845.65
4349,1309,7,26,286,32880.28
4350,1309,109,14,157,28515.7
4351,1309,193,21,66,49260.85
4352,1309,3,32,236,8913.16
4353,1309,31,14,497,28558.06
4354,1309,4,15,252,7950.92
4355,1309,59,10,446,45602.07
4356,1309,181,33,60,39664.81
4357,1309,6,13,294,26368.19
4358,1309,42,11,358,43365.49
4359,1309,96,11,369,27409.08
4360,1309,12,31,361,20896.64
4361,1309,195,10,272,31500.08
4362,1309,135,11,308,11928.5
4363,1309,44,7,441,34125.3
4364,1309,68,25,242,17672.07
4365,1309,195,32,154,40674.63
4366,1309,44,7,246,47163.94
4367,1309,128,28,73,29327.88
4368,1309,34,7,103,29600.39
4369,1309,178,35,217,42054.55
4370,1309,183,14,316,30565.6
4371,1309,124,3,406,14905.09
4372,1309,41,29,332,20947.8
4373,1309,199,27,173,15546.16
4374,1309,170,27,425,42310.39
4375,1309,46,15,453,35010.37
4376,1309,161,15,383,18522.95
4377,1309,48,31,380,14381.35
4378,1309,95,36,297,23441.96
4379,1309,172,20,282,9639.92
4380,1309,31,32,163,46769.38
4381,1309,66,33,349,19829.58
4382,1309,73,25,300,18062.28
4383,1309,66,6,59,19477.5
4384,1309,185,32,431,23023.47
4385,1309,191,13,467,18652.72
4386,1309,138,10,237,16001.51
4387,1309,174,9,176,22698.57
4388,1309,111,7,64,43769.6
4389,1309,29,14,398,20395.36
4390,1309,35,30,433,8970.22
4391,1309,165,19,398,8583.9
4392,1309,22,14,120,29931.28
